ratio product,selection probability
1.1331652802315608,0.1234
0.3030738753343986,0.4654
1.0837790885673333,0.2788
0.05986023678223956,0.4622
0.16421361121664882,0.467
0.3295812368766828,0.2815
1.7938635892859456,0.0358
0.9369270220664595,0.4187
0.04381176965533446,0.4483
1.3248286310969253,0.4889
0.5285229355246697,0.4552
1.1360052934652236,0.059
1.3012761220996467,0.2547
0.8901735684010835,0.5037
0.14364661245081856,0.4833
0.6085689289107648,0.3082
0.35316984567216975,0.5249
0.8452346234871729,0.2051
1.1332121648897913,0.2955
0.4581050339200091,0.3413
1.4797690487706325,0.1036
1.3907603841829255,0.0384
0.15044239402943807,0.5402
0.24822995014857277,0.4612
0.5285229355246697,0.4895
2.378353209861013,0.1388
1.3741596323641407,0.1498
0.8872337196133954,0.2927
0.4462022899253552,0.5107
0.710246044589582,0.3768
1.241253642883261,0.2336
0.304645847909612,0.4089
7.157515721250922,0.0002
0.8453476890825201,0.2742
0.6085689289107648,0.315
1.4382482402939039,0.0925
0.9198281039137467,0.2837
0.35696183194028425,0.2732
0.08261282939699875,0.3669
5.042377511640126,0.004
5.505781324039171,0.0075
1.8079884994378033,0.0128
6.561056077813345,0.001
1.0923127821780998,0.1188
1.6906953781650398,0.098
1.5388535692403942,0.0269
5.381590767857836,0.0006
2.378353209861013,0.0977
3.028179728221544,0.0334
5.046966213702574,0.0073
2.404624704252279,0.0154
2.385838573750308,0.0505
1.7938635892859456,0.037
0.34963814721544817,0.4543
0.4061944638794827,0.3849
0.7419469524970407,0.3719
6.612717936693766,0.0
1.3764453310097926,0.1514
0.7044564075687666,0.3963
2.6149968005343704,0.0234
4.129335993029379,0.0157
1.9679569683555043,0.0551
1.9931817658732724,0.0817
0.8092486985464394,0.4865
1.6866594430691242,0.0166
1.7893789303127305,0.0718
0.6769907731324714,0.2453
1.4382482402939039,0.064
5.549133932889872,0.0032
5.046966213702574,0.0066
1.3559913745783523,0.0528
0.8498739601736706,0.1437
2.008876110486448,0.0406
1.945925353522647,0.0706
1.2551118121276101,0.0611
1.394823686986158,0.0984
0.680615605618535,0.1953
0.5723006796120422,0.3753
9.084539184664633,0.0008
1.103916054945197,0.2106
0.6702208654011466,0.1632
3.028179728221544,0.0301
5.046966213702574,0.007
3.0520236630894297,0.0101
1.4058065506632145,0.0385
5.046966213702574,0.0074
2.294754633901827,0.0105
1.5304026645794018,0.0689
8.81695724892502,0.0002
1.236094459852594,0.2713
2.1156828720168357,0.043
2.1385717298487785,0.0257
5.708047703666431,0.0164
1.5108870403087473,0.0565
8.81695724892502,0.0
8.748074770417794,0.0007
1.2407764211828058,0.0398
5.505781324039171,0.0074
7.157515721250922,0.0
2.1924999424606,0.0269
3.5877271785718903,0.0214
3.5390934142570423,0.0043
3.3729372794392547,0.0159
0.5942625006556833,0.1905
4.294509432750554,0.0079
8.568515631668184,0.0004
4.13968520604449,0.0098
2.210721365618098,0.0242
4.706994240961866,0.0042
0.6099136203572214,0.4799
0.43351163542693333,0.3838
3.303468794423502,0.0302
2.9162341770665154,0.003
2.6244224311253386,0.0109
2.2097637215350927,0.0169
3.3294803597339238,0.0099
3.5390934142570423,0.0041
1.6906953781650398,0.0932
5.505781324039171,0.0072
9.910406383270509,0.0002
3.3994958406946814,0.0056
0.8515332468833515,0.3135
2.8540238518332157,0.0228
4.553653726648938,0.0027
4.3283244676541015,0.0019
1.6772624559823586,0.0831
2.8540238518332157,0.0202
0.5666060824448956,0.3042
2.9831810240723757,0.0039
4.374037385208897,0.0037
2.1924999424606,0.0279
0.26554123734749596,0.4997
0.778624252827604,0.089
3.0520236630894297,0.011
0.7187801164365096,0.089
5.877971499283347,0.0048
8.81695724892502,0.0001
8.748074770417794,0.0004
4.419527443070185,0.0075
0.9370330239272914,0.0577
1.9176643203918717,0.0604
0.6938916948786379,0.3303
6.729288284936766,0.007
1.7098372991559934,0.0364
1.287714424114875,0.0613
2.7699595738993703,0.0484
12.112718912886177,0.0008
0.6553876693068598,0.1531
5.818127898046298,0.0021
4.06936488411924,0.0169
0.06368333151986291,0.3269
0.31958730707578265,0.2905
2.4929636165094333,0.035
0.9970031374586378,0.1276
6.729288284936766,0.007
