algorithm,percentile of pool members,selection probability
Legacy,8.363636363636363,0.0
Legacy,8.484848484848486,0.0
Legacy,8.606060606060606,0.0
Legacy,8.727272727272728,0.0
Legacy,8.848484848484848,0.0
Legacy,8.969696969696969,0.0
Legacy,9.090909090909092,0.0
Legacy,9.212121212121211,0.0
Legacy,9.333333333333334,0.0
Legacy,9.454545454545455,0.0
Legacy,9.575757575757576,0.0
Legacy,9.696969696969697,0.0
Legacy,9.818181818181818,0.0
Legacy,9.93939393939394,0.0
Legacy,10.06060606060606,0.0
Legacy,10.181818181818182,0.0
Legacy,10.303030303030303,0.0
Legacy,10.424242424242426,0.0
Legacy,10.545454545454545,0.0
Legacy,10.666666666666668,0.0
Legacy,10.787878787878787,0.0
Legacy,10.909090909090908,0.0
Legacy,11.030303030303031,0.0
Legacy,11.15151515151515,0.0
Legacy,11.272727272727273,0.0
Legacy,11.393939393939394,0.0
Legacy,11.515151515151516,0.0
Legacy,11.636363636363637,0.0
Legacy,11.757575757575758,0.0
Legacy,11.878787878787879,0.0
Legacy,12.0,0.0
Legacy,12.121212121212121,0.0
Legacy,12.242424242424242,0.0
Legacy,12.363636363636363,0.0
Legacy,12.484848484848484,0.0
Legacy,12.606060606060607,0.0
Legacy,12.727272727272727,0.0
Legacy,12.848484848484848,0.0
Legacy,12.96969696969697,0.0
Legacy,13.090909090909092,0.0
Legacy,13.212121212121211,0.0
Legacy,13.333333333333334,0.0
Legacy,13.454545454545455,0.0
Legacy,13.575757575757578,0.0
Legacy,13.696969696969695,0.0
Legacy,13.818181818181818,0.0
Legacy,13.939393939393941,0.0
Legacy,14.060606060606059,0.0
Legacy,14.181818181818182,0.0
Legacy,14.303030303030303,0.0
Legacy,14.424242424242426,0.0
Legacy,14.545454545454545,0.0
Legacy,14.666666666666666,0.0
Legacy,14.787878787878789,0.0
Legacy,14.909090909090908,0.0
Legacy,15.03030303030303,0.0
Legacy,15.151515151515152,0.0
Legacy,15.272727272727273,0.0
Legacy,15.393939393939393,0.0
Legacy,15.515151515151516,0.0
Legacy,15.636363636363637,0.0
Legacy,15.757575757575756,0.0
Legacy,15.878787878787879,0.0
Legacy,16.0,0.0
Legacy,16.12121212121212,0.0
Legacy,16.242424242424242,0.0
Legacy,16.363636363636363,0.0
Legacy,16.484848484848484,0.0
Legacy,16.606060606060606,0.0
Legacy,16.727272727272727,0.0
Legacy,16.848484848484848,0.0
Legacy,16.969696969696972,0.0
Legacy,17.09090909090909,0.0
Legacy,17.21212121212121,0.0
Legacy,17.333333333333336,0.0
Legacy,17.454545454545457,0.0001
Legacy,17.575757575757574,0.0001
Legacy,17.696969696969695,0.0001
Legacy,17.81818181818182,0.0001
Legacy,17.939393939393938,0.0001
Legacy,18.06060606060606,0.0001
Legacy,18.181818181818183,0.0001
Legacy,18.303030303030305,0.0001
Legacy,18.424242424242422,0.0001
Legacy,18.545454545454547,0.0001
Legacy,18.666666666666668,0.0001
Legacy,18.787878787878785,0.0001
Legacy,18.90909090909091,0.0001
Legacy,19.03030303030303,0.0001
