algorithm,percentile of pool members,selection probability
Legacy,88.86138613861387,0.2222
Legacy,89.10891089108911,0.2237
Legacy,89.35643564356435,0.2243
Legacy,89.60396039603961,0.2249
Legacy,89.85148514851485,0.2275
Legacy,90.0990099009901,0.231
Legacy,90.34653465346535,0.2387
Legacy,90.5940594059406,0.2389
Legacy,90.84158415841584,0.2407
Legacy,91.0891089108911,0.2426
Legacy,91.33663366336634,0.2505
Legacy,91.58415841584159,0.2662
Legacy,91.83168316831683,0.27
Legacy,92.07920792079209,0.2761
Legacy,92.32673267326733,0.2779
Legacy,92.57425742574257,0.2788
Legacy,92.82178217821783,0.2815
Legacy,93.06930693069307,0.2845
Legacy,93.31683168316832,0.2852
Legacy,93.56435643564357,0.2853
Legacy,93.8118811881188,0.286
Legacy,94.05940594059405,0.2881
Legacy,94.3069306930693,0.2901
Legacy,94.55445544554455,0.3112
Legacy,94.80198019801979,0.341
Legacy,95.04950495049505,0.3588
Legacy,95.29702970297029,0.3739
Legacy,95.54455445544554,0.3758
Legacy,95.79207920792079,0.3769
Legacy,96.03960396039604,0.38
Legacy,96.28712871287128,0.389
Legacy,96.53465346534654,0.3995
Legacy,96.78217821782178,0.4139
Legacy,97.02970297029702,0.4221
Legacy,97.27722772277228,0.4251
Legacy,97.52475247524752,0.4286
Legacy,97.77227722772277,0.4438
Legacy,98.01980198019803,0.4621
Legacy,98.26732673267327,0.8402
Legacy,98.51485148514851,0.8463
Legacy,98.76237623762376,0.8488
Legacy,99.00990099009901,0.8628
Legacy,99.25742574257426,0.8646
Legacy,99.5049504950495,0.8658
Legacy,99.75247524752476,0.8715
LexiMin,0.0,0.04744229886731978
LexiMin,0.24752475247524752,0.047442309025313975
LexiMin,0.49504950495049505,0.04744230902531406
LexiMin,0.7425742574257426,0.04744230902531406
LexiMin,0.9900990099009901,0.047442309025314065
LexiMin,1.2376237623762376,0.04744230902531416
LexiMin,1.4851485148514851,0.04744230902531422
LexiMin,1.7326732673267329,0.04744230902531422
LexiMin,1.9801980198019802,0.047442309025314225
LexiMin,2.2277227722772275,0.047442309025314225
LexiMin,2.4752475247524752,0.047442309025314225
