algorithm,percentile of pool members,selection probability
LexiMin,41.66666666666667,0.06707317112453638
LexiMin,41.98717948717949,0.06707317112453638
LexiMin,42.30769230769231,0.06707317112453638
LexiMin,42.628205128205124,0.0670731711245364
LexiMin,42.94871794871795,0.06707317112453641
LexiMin,43.269230769230774,0.06707317112453642
LexiMin,43.58974358974359,0.06707317112453642
LexiMin,43.91025641025641,0.06707317112453645
LexiMin,44.230769230769226,0.06707317112453645
LexiMin,44.55128205128205,0.06707317112453647
LexiMin,44.871794871794876,0.06707317112453647
LexiMin,45.19230769230769,0.0670731711245365
LexiMin,45.51282051282051,0.06707317112453651
LexiMin,45.83333333333333,0.06707317112453651
LexiMin,46.15384615384615,0.06707317112453652
LexiMin,46.47435897435898,0.06707317112453653
LexiMin,46.794871794871796,0.06707317112453655
LexiMin,47.11538461538461,0.06707317112453656
LexiMin,47.43589743589743,0.06707317112453658
LexiMin,47.756410256410255,0.06707317112453658
LexiMin,48.07692307692308,0.0670731711245366
LexiMin,48.3974358974359,0.0670731711245366
LexiMin,48.717948717948715,0.06707317112453665
LexiMin,49.03846153846153,0.06707317112453665
LexiMin,49.358974358974365,0.06707317112453665
LexiMin,49.67948717948718,0.06707317112453665
LexiMin,50.0,0.06707317112453674
LexiMin,50.32051282051282,0.0670731711245368
LexiMin,50.641025641025635,0.06707317112453699
LexiMin,50.96153846153846,0.06707317112453708
LexiMin,51.28205128205128,0.06707317112453709
LexiMin,51.60256410256411,0.06707317112453713
LexiMin,51.92307692307693,0.06707317112453746
LexiMin,52.243589743589745,0.06707317112453752
LexiMin,52.56410256410257,0.07097908878114816
LexiMin,52.88461538461539,0.0709791584258699
LexiMin,53.205128205128204,0.07097915842587012
LexiMin,53.52564102564102,0.07097915842587023
LexiMin,53.84615384615385,0.07097915842587026
LexiMin,54.166666666666664,0.07097915842587033
LexiMin,54.48717948717948,0.07097915842587046
LexiMin,54.807692307692314,0.07097915842587049
LexiMin,55.12820512820513,0.0709791584258705
LexiMin,55.44871794871795,0.0709791584258705
LexiMin,55.769230769230774,0.0709791584258706
LexiMin,56.08974358974359,0.0709791584258706
LexiMin,56.41025641025641,0.07097915842587062
LexiMin,56.730769230769226,0.07097915842587063
LexiMin,57.05128205128205,0.07097915842587066
LexiMin,57.37179487179487,0.0709791584258707
LexiMin,57.692307692307686,0.0709791584258707
LexiMin,58.01282051282052,0.0709791584258707
LexiMin,58.333333333333336,0.07097915842587071
LexiMin,58.65384615384615,0.07097915842587073
LexiMin,58.97435897435898,0.07097915842587076
LexiMin,59.294871794871796,0.07097915842587076
LexiMin,59.61538461538461,0.07097915842587078
LexiMin,59.93589743589743,0.07097915842587083
LexiMin,60.256410256410255,0.07097915842587085
LexiMin,60.57692307692307,0.07097915842587087
LexiMin,60.89743589743589,0.07097915842587087
LexiMin,61.21794871794872,0.07097915842587088
LexiMin,61.53846153846154,0.07097915842587088
LexiMin,61.858974358974365,0.07097915842587091
LexiMin,62.17948717948718,0.07097915842587091
LexiMin,62.5,0.07097915842587091
LexiMin,62.82051282051282,0.07097915842587092
LexiMin,63.141025641025635,0.07097915842587094
LexiMin,63.46153846153846,0.07097915842587094
LexiMin,63.78205128205128,0.07097915842587095
LexiMin,64.1025641025641,0.07097915842587095
LexiMin,64.42307692307693,0.07097915842587095
LexiMin,64.74358974358975,0.07097915842587095
LexiMin,65.06410256410257,0.07097915842587096
LexiMin,65.38461538461539,0.07097915842587096
LexiMin,65.7051282051282,0.07097915842587098
LexiMin,66.02564102564102,0.07097915842587098
LexiMin,66.34615384615384,0.07097915842587098
LexiMin,66.66666666666666,0.07097915842587098
LexiMin,66.98717948717949,0.07097915842587098
LexiMin,67.3076923076923,0.07097915842587098
LexiMin,67.62820512820514,0.07097915842587099
LexiMin,67.94871794871796,0.07097915842587099
LexiMin,68.26923076923077,0.07097915842587099
LexiMin,68.58974358974359,0.07097915842587099
LexiMin,68.91025641025641,0.07097915842587099
LexiMin,69.23076923076923,0.07097915842587099
LexiMin,69.55128205128204,0.07097915842587099
LexiMin,69.87179487179486,0.07097915842587099
LexiMin,70.1923076923077,0.07097915842587099
LexiMin,70.51282051282051,0.07097915842587099
LexiMin,70.83333333333334,0.07097915842587099
LexiMin,71.15384615384616,0.07097915842587099
LexiMin,71.47435897435898,0.07097915842587099
LexiMin,71.7948717948718,0.07097915842587099
LexiMin,72.11538461538461,0.070979158425871
LexiMin,72.43589743589743,0.070979158425871
LexiMin,72.75641025641025,0.070979158425871
LexiMin,73.07692307692307,0.070979158425871
LexiMin,73.3974358974359,0.07097915842587102
LexiMin,73.71794871794873,0.07097915842587102
LexiMin,74.03846153846155,0.07097915842587103
LexiMin,74.35897435897436,0.07097915842587103
LexiMin,74.67948717948718,0.07097915842587103
LexiMin,75.0,0.07097915842587103
LexiMin,75.32051282051282,0.07097915842587103
LexiMin,75.64102564102564,0.07097915842587106
LexiMin,75.96153846153845,0.07097915842587106
LexiMin,76.28205128205127,0.07097915842587108
LexiMin,76.6025641025641,0.07097915842587108
LexiMin,76.92307692307693,0.07097915842587109
LexiMin,77.24358974358975,0.07097915842587109
LexiMin,77.56410256410257,0.0709791584258711
LexiMin,77.88461538461539,0.07097915842587113
LexiMin,78.2051282051282,0.07097915842587113
LexiMin,78.52564102564102,0.07097915842587114
LexiMin,78.84615384615384,0.07097915842587116
LexiMin,79.16666666666666,0.07097915842587117
LexiMin,79.48717948717949,0.07097915842587119
LexiMin,79.8076923076923,0.07097915842587119
LexiMin,80.12820512820514,0.07097915842587123
LexiMin,80.44871794871796,0.07097915842587123
LexiMin,80.76923076923077,0.07097915842587124
LexiMin,81.08974358974359,0.07097915842587126
LexiMin,81.41025641025641,0.07097915842587128
LexiMin,81.73076923076923,0.0709791584258713
LexiMin,82.05128205128204,0.07097915842587132
LexiMin,82.37179487179486,0.07097915842587134
LexiMin,82.6923076923077,0.07097915842587135
LexiMin,83.01282051282051,0.07097915842587138
LexiMin,83.33333333333334,0.07097915842587141
LexiMin,83.65384615384616,0.07097915842587142
LexiMin,83.97435897435898,0.07097915842587146
LexiMin,84.2948717948718,0.07097915842587148
LexiMin,84.61538461538461,0.07097915842587155
LexiMin,84.93589743589743,0.07097915842587156
LexiMin,85.25641025641025,0.07097915842587157
LexiMin,85.57692307692307,0.07097915842587167
LexiMin,85.8974358974359,0.07097915842587196
LexiMin,86.21794871794873,0.07097915842587223
LexiMin,86.53846153846155,0.07097927227522935
LexiMin,86.85897435897436,0.07981320917770017
LexiMin,87.17948717948718,0.07981320917770054
LexiMin,87.5,0.07981320917770056
LexiMin,87.82051282051282,0.07981320917770063
LexiMin,88.14102564102564,0.07981320917770064
LexiMin,88.46153846153845,0.0798132091777007
LexiMin,88.78205128205127,0.0798132091777008
LexiMin,89.1025641025641,0.07981320917770092
LexiMin,89.42307692307693,0.09792037277850262
LexiMin,89.74358974358975,0.09792037277850267
LexiMin,90.06410256410257,0.0979203727785027
LexiMin,90.38461538461539,0.09792037277850316
LexiMin,90.7051282051282,0.09792037277850318
LexiMin,91.02564102564102,0.09792037277850336
LexiMin,91.34615384615384,0.09792037277850342
LexiMin,91.66666666666666,0.09792037277850343
LexiMin,91.98717948717949,0.09792037277850373
LexiMin,92.3076923076923,0.09887232353418085
LexiMin,92.62820512820514,0.19074213582825938
LexiMin,92.94871794871796,0.19074213582825994
LexiMin,93.26923076923077,0.19098491015735145
LexiMin,93.58974358974359,0.3831467399240862
LexiMin,93.91025641025641,0.3831467399240864
LexiMin,94.23076923076923,0.3831467399240871
LexiMin,94.55128205128204,0.43601714670049274
LexiMin,94.87179487179486,0.5037029373506814
LexiMin,95.1923076923077,0.5038833609271811
LexiMin,95.51282051282051,0.5164338458951746
LexiMin,95.83333333333334,0.516433845895175
LexiMin,96.15384615384616,0.5164341301827217
LexiMin,96.47435897435898,0.6985840350364961
LexiMin,96.7948717948718,0.6985840350364965
LexiMin,97.11538461538461,0.7836126935222777
LexiMin,97.43589743589743,0.8946561526030751
LexiMin,97.75641025641025,0.9965950447036055
LexiMin,98.07692307692307,0.9998371763405591
LexiMin,98.3974358974359,0.9998848464847812
LexiMin,98.71794871794873,1.0
LexiMin,99.03846153846155,1.0
LexiMin,99.35897435897436,1.0
LexiMin,99.67948717948718,1.0
k/n,0.0,0.11217948717948718
k/n,0.3205128205128205,0.11217948717948718
k/n,0.641025641025641,0.11217948717948718
k/n,0.9615384615384616,0.11217948717948718
k/n,1.282051282051282,0.11217948717948718
k/n,1.6025641025641024,0.11217948717948718
k/n,1.9230769230769231,0.11217948717948718
k/n,2.2435897435897436,0.11217948717948718
k/n,2.564102564102564,0.11217948717948718
k/n,2.8846153846153846,0.11217948717948718
k/n,3.205128205128205,0.11217948717948718
k/n,3.5256410256410255,0.11217948717948718
k/n,3.8461538461538463,0.11217948717948718
k/n,4.166666666666666,0.11217948717948718
k/n,4.487179487179487,0.11217948717948718
k/n,4.807692307692308,0.11217948717948718
k/n,5.128205128205128,0.11217948717948718
k/n,5.448717948717949,0.11217948717948718
k/n,5.769230769230769,0.11217948717948718
k/n,6.089743589743589,0.11217948717948718
k/n,6.41025641025641,0.11217948717948718
k/n,6.730769230769231,0.11217948717948718
k/n,7.051282051282051,0.11217948717948718
k/n,7.371794871794872,0.11217948717948718
k/n,7.6923076923076925,0.11217948717948718
k/n,8.012820512820513,0.11217948717948718
k/n,8.333333333333332,0.11217948717948718
k/n,8.653846153846153,0.11217948717948718
k/n,8.974358974358974,0.11217948717948718
k/n,9.294871794871796,0.11217948717948718
k/n,9.615384615384617,0.11217948717948718
k/n,9.935897435897436,0.11217948717948718
k/n,10.256410256410255,0.11217948717948718
k/n,10.576923076923077,0.11217948717948718
k/n,10.897435897435898,0.11217948717948718
k/n,11.217948717948719,0.11217948717948718
k/n,11.538461538461538,0.11217948717948718
k/n,11.858974358974358,0.11217948717948718
k/n,12.179487179487179,0.11217948717948718
k/n,12.5,0.11217948717948718
k/n,12.82051282051282,0.11217948717948718
k/n,13.141025641025642,0.11217948717948718
k/n,13.461538461538462,0.11217948717948718
k/n,13.782051282051283,0.11217948717948718
k/n,14.102564102564102,0.11217948717948718
k/n,14.423076923076922,0.11217948717948718
k/n,14.743589743589745,0.11217948717948718
k/n,15.064102564102564,0.11217948717948718
k/n,15.384615384615385,0.11217948717948718
k/n,15.705128205128204,0.11217948717948718
k/n,16.025641025641026,0.11217948717948718
k/n,16.346153846153847,0.11217948717948718
k/n,16.666666666666664,0.11217948717948718
k/n,16.98717948717949,0.11217948717948718
k/n,17.307692307692307,0.11217948717948718
k/n,17.628205128205128,0.11217948717948718
k/n,17.94871794871795,0.11217948717948718
k/n,18.269230769230766,0.11217948717948718
