algorithm,percentile of pool members,selection probability
LexiMin,98.57142857142858,0.43636365926143933
k/n,0.0,0.34285714285714286
k/n,1.4285714285714286,0.34285714285714286
k/n,2.857142857142857,0.34285714285714286
k/n,4.285714285714286,0.34285714285714286
k/n,5.714285714285714,0.34285714285714286
k/n,7.142857142857142,0.34285714285714286
k/n,8.571428571428571,0.34285714285714286
k/n,10.0,0.34285714285714286
k/n,11.428571428571429,0.34285714285714286
k/n,12.857142857142856,0.34285714285714286
k/n,14.285714285714285,0.34285714285714286
k/n,15.714285714285714,0.34285714285714286
k/n,17.142857142857142,0.34285714285714286
k/n,18.571428571428573,0.34285714285714286
k/n,20.0,0.34285714285714286
k/n,21.428571428571427,0.34285714285714286
k/n,22.857142857142858,0.34285714285714286
k/n,24.285714285714285,0.34285714285714286
k/n,25.71428571428571,0.34285714285714286
