ratio product,selection probability
0.5109538047599832,0.3071
0.34984182568803746,0.3166
0.6360760467055228,0.221
0.9944337637935383,0.2339
0.5540416683992571,0.2824
0.6866328369050623,0.2003
0.9564641047136,0.1304
0.9564641047136,0.1347
0.9564641047136,0.1315
1.2173179514536727,0.1138
0.6782200015241892,0.172
1.7100418841849214,0.0583
0.8405290617180121,0.0909
1.9701353600463305,0.1247
1.348919892151367,0.106
1.348919892151367,0.1019
1.7168071354653762,0.0748
1.7168071354653762,0.0754
1.7168071354653762,0.0747
1.7168071354653762,0.0673
1.5384375629494929,0.0876
1.5384375629494929,0.0858
2.4117052617251713,0.0421
2.4117052617251713,0.0463
1.2262908110466975,0.1496
0.13758384709304405,0.758
0.4858377985884625,0.2767
1.0741208308523873,0.1753
0.9624792231679632,0.2239
0.9787924303403016,0.193
0.9787924303403016,0.201
0.47308300799781244,0.254
1.873206202892646,0.107
1.873206202892646,0.1072
1.873206202892646,0.1069
1.6785873766180852,0.1233
1.6785873766180852,0.1242
2.6314087135872883,0.0374
2.676008861275209,0.0221
2.676008861275209,0.0228
2.676008861275209,0.0228
1.3380044306376044,0.1654
1.3380044306376044,0.1597
1.3380044306376044,0.1663
1.3380044306376044,0.1733
1.4901281285803791,0.1508
2.075714981583743,0.0766
2.075714981583743,0.0748
2.075714981583743,0.0765
2.641819067470218,0.0476
2.641819067470218,0.0411
2.641819067470218,0.044
2.641819067470218,0.0453
2.641819067470218,0.0427
2.641819067470218,0.0437
2.367344359161624,0.0559
2.367344359161624,0.0565
2.367344359161624,0.0583
3.7111267852557828,0.0149
3.7111267852557828,0.0152
3.7111267852557828,0.0132
3.7111267852557828,0.0134
3.7111267852557828,0.0149
3.774027239243169,0.0093
3.774027239243169,0.0123
3.774027239243169,0.0118
3.774027239243169,0.0101
1.8241131656341982,0.0434
1.8870136196215845,0.1186
1.1719719480682882,0.1531
1.3502262121329602,0.2123
1.6528547867105587,0.1442
0.8124201494001052,0.1875
0.6992382787877176,0.2346
0.4707778808973733,0.256
0.53692022780031,0.243
0.8416937870589402,0.2
0.4279798917248848,0.2812
1.9117105651585384,0.0596
0.9239934398266269,0.121
1.2871020881676958,0.0584
1.638129930395249,0.0471
1.4679346129515867,0.0518
1.4679346129515867,0.0537
2.3011825212695167,0.0166
2.3011825212695167,0.0168
2.340185614850356,0.0097
1.1310897138443385,0.0353
1.1310897138443385,0.0376
1.170092807425178,0.0998
1.170092807425178,0.0948
1.0514877816127528,0.1893
2.6511871416731805,0.0637
2.6511871416731805,0.0604
2.6511871416731805,0.0615
2.6511871416731805,0.062
2.6961225169557768,0.0566
2.6961225169557768,0.0539
2.6961225169557768,0.0566
1.3031258831952919,0.0994
1.3031258831952919,0.0956
1.3031258831952919,0.0949
1.815225058005546,0.0397
1.815225058005546,0.0479
1.815225058005546,0.0446
2.310286437461604,0.0207
2.310286437461604,0.0226
2.310286437461604,0.0224
2.0702566777253333,0.0218
2.0702566777253333,0.0232
2.0702566777253333,0.0218
2.0702566777253333,0.0197
2.0702566777253333,0.0233
2.0702566777253333,0.022
2.0702566777253333,0.022
2.0702566777253333,0.0208
